3-15-2023 10:12:08-debug: %cImport%c: C:\CocosDashboard_1.2.5\resources\.editors\Creator\3.7.1\resources\resources\3d\engine\editor\assets\chunks background: #aaff85; color: #000; color: #000;
3-15-2023 11:47:35-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,ff9be190-20a4-4e48-b68c-76e3c7cff085,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,9361fd90-ba52-4f84-aa93-6e878fd576ca,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
3-15-2023 11:47:35-debug: Number of scenes: 1
3-15-2023 11:47:35-debug: // ---- build task Query and organize assets ---- (7ms)
3-15-2023 11:47:35-debug: run build task Query and organize assets success in 7 ms √7%
3-15-2023 11:47:35-debug: Process: heapTotal 223.24MB heapUsed 195.40MB rss 257.67MB
3-15-2023 11:47:35-debug: // ---- build task Organize scripts ----
3-15-2023 11:47:35-debug: Organize scripts start7%
3-15-2023 11:47:35-debug: sort script group...
3-15-2023 11:47:35-debug: // ---- build task Organize scripts ---- (1ms)
3-15-2023 11:47:35-debug: run build task Organize scripts success in 1 ms √10%
3-15-2023 11:47:35-debug: Process: heapTotal 223.24MB heapUsed 195.43MB rss 257.67MB
3-15-2023 11:47:35-debug: // ---- build task Init settings and config ----
3-15-2023 11:47:35-debug: Init settings and config start10%
3-15-2023 11:47:35-debug: run build task Init settings and config success in 0 ms √11%
3-15-2023 11:47:35-debug: // ---- build task builder.tasks.settings.macro ----
3-15-2023 11:47:35-debug: Process: heapTotal 223.24MB heapUsed 195.46MB rss 257.67MB
3-15-2023 11:47:35-debug: builder.tasks.settings.macro does not defined in i18n
3-15-2023 11:47:35-debug: builder.tasks.settings.macro start11%
3-15-2023 11:47:35-debug: // ---- build task builder.tasks.settings.macro ---- (3ms)
3-15-2023 11:47:35-debug: run build task builder.tasks.settings.macro success in 3 ms √11%
3-15-2023 11:47:35-debug: Process: heapTotal 223.24MB heapUsed 195.52MB rss 257.67MB
3-15-2023 11:47:35-debug: // ---- build task Sort some build options to settings.json ----
3-15-2023 11:47:35-debug: Sort some build options to settings.json start11%
3-15-2023 11:47:35-debug: // ---- build task Sort some build options to settings.json ---- (342ms)
3-15-2023 11:47:35-debug: run build task Sort some build options to settings.json success in 342 ms √12%
3-15-2023 11:47:35-debug: // ---- build task custom joint texture layouts ----
3-15-2023 11:47:35-debug: Process: heapTotal 223.24MB heapUsed 195.59MB rss 257.72MB
3-15-2023 11:47:35-debug: custom joint texture layouts start12%
3-15-2023 11:47:35-debug: // ---- build task custom joint texture layouts ---- (1ms)
3-15-2023 11:47:35-debug: custom joint physics start12%
3-15-2023 11:47:35-debug: // ---- build task custom joint physics ----
3-15-2023 11:47:35-debug: Process: heapTotal 223.24MB heapUsed 195.62MB rss 257.72MB
3-15-2023 11:47:35-debug: run build task custom joint texture layouts success in 1 ms √12%
3-15-2023 11:47:35-debug: run build task custom joint physics success in 0 ms √13%
3-15-2023 11:47:35-debug: Fill script data to settings start13%
3-15-2023 11:47:35-debug: // ---- build task Fill script data to settings ----
3-15-2023 11:47:35-debug: Process: heapTotal 223.24MB heapUsed 195.64MB rss 257.72MB
3-15-2023 11:47:35-debug: run build task Fill script data to settings success in 0 ms √13%
3-15-2023 11:47:35-debug: // ---- build task Fill scene data to settings ----
3-15-2023 11:47:35-debug: Process: heapTotal 223.24MB heapUsed 195.66MB rss 257.72MB
3-15-2023 11:47:35-debug: Fill scene data to settings start13%
3-15-2023 11:47:35-debug: run build task Fill scene data to settings success in 0 ms √14%
3-15-2023 11:47:35-debug: Organize assets groups，generate packedAssets and rawAssets data start14%
3-15-2023 11:47:35-debug: Process: heapTotal 223.24MB heapUsed 195.68MB rss 257.72MB
3-15-2023 11:47:35-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ----
3-15-2023 11:47:35-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ---- (1ms)
3-15-2023 11:47:35-debug: Generate md5AssetsMap from suffixMap to settings start14%
3-15-2023 11:47:35-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ----
3-15-2023 11:47:35-debug: run build task Organize assets groups，generate packedAssets and rawAssets data success in 1 ms √14%
3-15-2023 11:47:35-debug: Process: heapTotal 223.24MB heapUsed 195.82MB rss 257.73MB
3-15-2023 11:47:35-debug: options.md5Cache is false.
3-15-2023 11:47:35-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ---- (1ms)
3-15-2023 11:47:35-debug: run build task Generate md5AssetsMap from suffixMap to settings success in 1 ms √15%
3-15-2023 11:47:35-debug: start refresh asset from C:\Users\ADMIN\ThrowKnifeGame\assets\Scene\Game.scene...
3-15-2023 11:47:35-debug: %cImport%c: C:\Users\ADMIN\ThrowKnifeGame\assets\Scene\Game.scenebackground: #aaff85; color: #000;color: #000;
3-15-2023 11:47:35-debug: refresh asset C:\Users\ADMIN\ThrowKnifeGame\assets\Scene\Game.scene success
3-15-2023 11:47:36-debug: Query all assets info in project
3-15-2023 11:47:36-debug: init custom config: keepNodeUuid: false, useCache: true
3-15-2023 11:47:36-debug:   Number of all scripts: 1
3-15-2023 11:47:36-debug: Query asset bundle start0%
3-15-2023 11:47:36-debug: // ---- build task Query asset bundle ----
3-15-2023 11:47:36-debug: Process: heapTotal 223.24MB heapUsed 197.74MB rss 258.11MB
3-15-2023 11:47:36-debug:   Number of other assets: 298
3-15-2023 11:47:36-debug:   Number of all scenes: 1
3-15-2023 11:47:36-debug: // ---- build task Query asset bundle ---- (7ms)
3-15-2023 11:47:36-debug: run build task Query asset bundle success in 7 ms √3%
3-15-2023 11:47:36-debug: Query and organize assets start3%
3-15-2023 11:47:36-debug: Process: heapTotal 223.24MB heapUsed 195.91MB rss 257.84MB
3-15-2023 11:47:36-debug: // ---- build task Query and organize assets ----
3-15-2023 11:47:36-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,ff9be190-20a4-4e48-b68c-76e3c7cff085,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,9361fd90-ba52-4f84-aa93-6e878fd576ca,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
3-15-2023 11:47:36-debug: Number of scenes: 1
3-15-2023 11:47:36-debug: // ---- build task Query and organize assets ---- (6ms)
3-15-2023 11:47:36-debug: run build task Query and organize assets success in 6 ms √7%
3-15-2023 11:47:36-debug: Process: heapTotal 223.24MB heapUsed 197.33MB rss 257.84MB
3-15-2023 11:47:36-debug: // ---- build task Organize scripts ----
3-15-2023 11:47:36-debug: sort script group...
3-15-2023 11:47:36-debug: Organize scripts start7%
3-15-2023 11:47:36-debug: // ---- build task Organize scripts ---- (1ms)
3-15-2023 11:47:36-debug: run build task Organize scripts success in 1 ms √10%
3-15-2023 11:47:36-debug: Process: heapTotal 223.24MB heapUsed 197.36MB rss 257.84MB
3-15-2023 11:47:36-debug: // ---- build task Init settings and config ----
3-15-2023 11:47:36-debug: Init settings and config start10%
3-15-2023 11:47:36-debug: run build task Init settings and config success in 0 ms √11%
3-15-2023 11:47:36-debug: builder.tasks.settings.macro does not defined in i18n
3-15-2023 11:47:36-debug: Process: heapTotal 223.24MB heapUsed 197.39MB rss 257.84MB
3-15-2023 11:47:36-debug: builder.tasks.settings.macro start11%
3-15-2023 11:47:36-debug: // ---- build task builder.tasks.settings.macro ----
3-15-2023 11:47:36-debug: // ---- build task builder.tasks.settings.macro ---- (1ms)
3-15-2023 11:47:36-debug: run build task builder.tasks.settings.macro success in 1 ms √11%
3-15-2023 11:47:36-debug: Process: heapTotal 223.24MB heapUsed 197.42MB rss 257.84MB
3-15-2023 11:47:36-debug: // ---- build task Sort some build options to settings.json ----
3-15-2023 11:47:36-debug: Sort some build options to settings.json start11%
3-15-2023 11:47:36-debug: // ---- build task Sort some build options to settings.json ---- (85ms)
3-15-2023 11:47:36-debug: run build task Sort some build options to settings.json success in 85 ms √12%
3-15-2023 11:47:36-debug: // ---- build task custom joint texture layouts ----
3-15-2023 11:47:36-debug: Process: heapTotal 223.24MB heapUsed 197.51MB rss 257.84MB
3-15-2023 11:47:36-debug: custom joint texture layouts start12%
3-15-2023 11:47:36-debug: // ---- build task custom joint texture layouts ---- (2ms)
3-15-2023 11:47:36-debug: run build task custom joint texture layouts success in 2 ms √12%
3-15-2023 11:47:36-debug: // ---- build task custom joint physics ----
3-15-2023 11:47:36-debug: Process: heapTotal 223.24MB heapUsed 197.54MB rss 257.84MB
3-15-2023 11:47:36-debug: custom joint physics start12%
3-15-2023 11:47:36-debug: Fill script data to settings start13%
3-15-2023 11:47:36-debug: run build task custom joint physics success in 0 ms √13%
3-15-2023 11:47:36-debug: // ---- build task Fill script data to settings ----
3-15-2023 11:47:36-debug: Process: heapTotal 223.24MB heapUsed 197.56MB rss 257.84MB
3-15-2023 11:47:36-debug: run build task Fill script data to settings success in 0 ms √13%
3-15-2023 11:47:36-debug: Process: heapTotal 223.24MB heapUsed 197.58MB rss 257.84MB
3-15-2023 11:47:36-debug: // ---- build task Fill scene data to settings ----
3-15-2023 11:47:36-debug: Fill scene data to settings start13%
3-15-2023 11:47:36-debug: Organize assets groups，generate packedAssets and rawAssets data start14%
3-15-2023 11:47:36-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ----
3-15-2023 11:47:36-debug: run build task Fill scene data to settings success in 0 ms √14%
3-15-2023 11:47:36-debug: Process: heapTotal 223.24MB heapUsed 197.60MB rss 257.84MB
3-15-2023 11:47:36-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ---- (1ms)
3-15-2023 11:47:36-debug: run build task Organize assets groups，generate packedAssets and rawAssets data success in 1 ms √14%
3-15-2023 11:47:36-debug: Generate md5AssetsMap from suffixMap to settings start14%
3-15-2023 11:47:36-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ----
3-15-2023 11:47:36-debug: Process: heapTotal 223.24MB heapUsed 197.73MB rss 257.84MB
3-15-2023 11:47:36-debug: options.md5Cache is false.
3-15-2023 11:47:36-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ---- (1ms)
3-15-2023 11:47:36-debug: run build task Generate md5AssetsMap from suffixMap to settings success in 1 ms √15%
3-15-2023 11:47:42-debug: refresh db internal success
3-15-2023 11:47:42-debug: asset-db:worker-effect-data-processing (97ms)
3-15-2023 11:47:42-debug: refresh db assets success
3-15-2023 11:47:42-debug: asset-db:refresh-all-database (128ms)
3-15-2023 11:47:48-debug: refresh db internal success
3-15-2023 11:47:48-debug: asset-db:worker-effect-data-processing (147ms)
3-15-2023 11:47:48-debug: %cImport%c: C:\Users\ADMIN\ThrowKnifeGame\assets\Scripts\Game.tsbackground: #aaff85; color: #000;color: #000;
3-15-2023 11:47:48-debug: refresh db assets success
3-15-2023 11:47:48-debug: asset-db:refresh-all-database (182ms)
3-15-2023 11:47:48-debug: Query all assets info in project
3-15-2023 11:47:48-debug: init custom config: keepNodeUuid: false, useCache: true
3-15-2023 11:47:48-debug:   Number of all scenes: 1
3-15-2023 11:47:48-debug:   Number of other assets: 298
3-15-2023 11:47:48-debug: Query asset bundle start0%
3-15-2023 11:47:48-debug: Process: heapTotal 218.64MB heapUsed 190.49MB rss 252.18MB
3-15-2023 11:47:48-debug: // ---- build task Query asset bundle ----
3-15-2023 11:47:48-debug:   Number of all scripts: 1
3-15-2023 11:47:48-debug: // ---- build task Query asset bundle ---- (6ms)
3-15-2023 11:47:48-debug: run build task Query asset bundle success in 6 ms √3%
3-15-2023 11:47:48-debug: // ---- build task Query and organize assets ----
3-15-2023 11:47:48-debug: Process: heapTotal 218.64MB heapUsed 192.06MB rss 252.29MB
3-15-2023 11:47:48-debug: Query and organize assets start3%
3-15-2023 11:47:48-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,ff9be190-20a4-4e48-b68c-76e3c7cff085,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,9361fd90-ba52-4f84-aa93-6e878fd576ca,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
3-15-2023 11:47:48-debug: Number of scenes: 1
3-15-2023 11:47:48-debug: // ---- build task Query and organize assets ---- (13ms)
3-15-2023 11:47:48-debug: run build task Query and organize assets success in 13 ms √7%
3-15-2023 11:47:48-debug: Organize scripts start7%
3-15-2023 11:47:48-debug: Process: heapTotal 218.64MB heapUsed 189.81MB rss 252.55MB
3-15-2023 11:47:48-debug: // ---- build task Organize scripts ----
3-15-2023 11:47:48-debug: sort script group...
3-15-2023 11:47:48-debug: // ---- build task Organize scripts ---- (1ms)
3-15-2023 11:47:48-debug: run build task Organize scripts success in 1 ms √10%
3-15-2023 11:47:48-debug: Init settings and config start10%
3-15-2023 11:47:48-debug: // ---- build task Init settings and config ----
3-15-2023 11:47:48-debug: Process: heapTotal 218.64MB heapUsed 189.84MB rss 252.55MB
3-15-2023 11:47:48-debug: run build task Init settings and config success in 1 ms √11%
3-15-2023 11:47:48-debug: builder.tasks.settings.macro start11%
3-15-2023 11:47:48-debug: // ---- build task builder.tasks.settings.macro ----
3-15-2023 11:47:48-debug: builder.tasks.settings.macro does not defined in i18n
3-15-2023 11:47:48-debug: // ---- build task Init settings and config ---- (1ms)
3-15-2023 11:47:48-debug: Process: heapTotal 218.64MB heapUsed 189.87MB rss 252.55MB
3-15-2023 11:47:48-debug: // ---- build task builder.tasks.settings.macro ---- (3ms)
3-15-2023 11:47:48-debug: run build task builder.tasks.settings.macro success in 3 ms √11%
3-15-2023 11:47:48-debug: Process: heapTotal 218.64MB heapUsed 189.90MB rss 252.55MB
3-15-2023 11:47:48-debug: Sort some build options to settings.json start11%
3-15-2023 11:47:48-debug: // ---- build task Sort some build options to settings.json ----
3-15-2023 11:47:49-debug: // ---- build task Sort some build options to settings.json ---- (64ms)
3-15-2023 11:47:49-debug: run build task Sort some build options to settings.json success in 64 ms √12%
3-15-2023 11:47:49-debug: Process: heapTotal 218.64MB heapUsed 189.97MB rss 252.61MB
3-15-2023 11:47:49-debug: // ---- build task custom joint texture layouts ----
3-15-2023 11:47:49-debug: custom joint texture layouts start12%
3-15-2023 11:47:49-debug: // ---- build task custom joint texture layouts ---- (1ms)
3-15-2023 11:47:49-debug: run build task custom joint texture layouts success in 1 ms √12%
3-15-2023 11:47:49-debug: // ---- build task custom joint physics ----
3-15-2023 11:47:49-debug: Process: heapTotal 218.64MB heapUsed 190.00MB rss 252.61MB
3-15-2023 11:47:49-debug: custom joint physics start12%
3-15-2023 11:47:49-debug: run build task custom joint physics success in 0 ms √13%
3-15-2023 11:47:49-debug: Fill script data to settings start13%
3-15-2023 11:47:49-debug: // ---- build task Fill script data to settings ----
3-15-2023 11:47:49-debug: Process: heapTotal 218.64MB heapUsed 190.02MB rss 252.61MB
3-15-2023 11:47:49-debug: run build task Fill script data to settings success in 0 ms √13%
3-15-2023 11:47:49-debug: Fill scene data to settings start13%
3-15-2023 11:47:49-debug: // ---- build task Fill scene data to settings ----
3-15-2023 11:47:49-debug: Process: heapTotal 218.64MB heapUsed 190.04MB rss 252.61MB
3-15-2023 11:47:49-debug: run build task Fill scene data to settings success in 0 ms √14%
3-15-2023 11:47:49-debug: Organize assets groups，generate packedAssets and rawAssets data start14%
3-15-2023 11:47:49-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ----
3-15-2023 11:47:49-debug: Process: heapTotal 218.64MB heapUsed 190.06MB rss 252.61MB
